Participant ID;MR;Wavenumber;Blocked;Missed;Average Flow
21;True;0;2;3;0,8336565
21;True;1;3;2;0,8336565
21;True;2;5;0;0,8560157
21;True;3;2;3;0,8729837
21;True;4;3;2;0,8644254
21;True;5;5;0;0,8451471
21;True;6;5;0;0,8938507
21;True;7;5;0;0,8725551
21;True;8;5;0;0,8431572
21;True;9;5;0;0,8219014
21;True;10;5;0;0,8034675
21;True;11;5;0;0,7738367
21;True;12;4;1;0,7584401
21;True;13;5;0;0,7417268
21;True;14;2;3;0,7364826
21;True;15;1;4;0,7176405
21;True;16;4;1;0,7097245
21;True;17;4;1;0,74345
21;True;18;5;0;0,7771215
21;True;19;5;0;0,7710158
21;True;20;5;0;0,7623773
21;True;21;5;0;0,745087
21;True;22;5;0;0,717809
21;True;23;5;0;0,7018804
21;True;24;5;0;0,6815796
21;True;25;5;0;0,6664008
21;True;26;3;2;0,6516044
21;True;27;0;5;0,6275384
21;True;28;2;3;0,6136514
21;True;29;2;3;0,6116537
21;True;30;3;2;0,6641063
21;True;31;5;0;0,7048615
21;True;32;5;0;0,7379096
21;True;33;5;0;0,7432328
21;True;34;4;1;0,7267861
21;True;35;5;0;0,7046863
21;True;36;5;0;0,6817736
21;True;37;5;0;0,6739906
21;True;38;5;0;0,655563
21;True;39;5;0;0,6336894

