Participant ID;MR;Wavenumber;Blocked;Missed;Average Flow
9;False;0;5;0;0,8335359
9;False;1;5;0;0,8335359
9;False;2;5;0;0,8243358
9;False;3;5;0;0,8067718
9;False;4;5;0;0,7805271
9;False;5;5;0;0,76342
9;False;6;4;1;0,7380293
9;False;7;5;0;0,721542
9;False;8;5;0;0,7166575
9;False;9;5;0;0,7006792
9;False;10;5;0;0,6774475
9;False;11;5;0;0,6623957
9;False;12;5;0;0,6475556
9;False;13;5;0;0,6261914
9;False;14;5;0;0,6123008
9;False;15;5;0;0,5988188
9;False;16;5;0;0,5789229
9;False;17;5;0;0,5660068
9;False;18;5;0;0,5471033
9;False;19;4;1;0,5349749
9;False;20;5;0;0,5232018
9;False;21;5;0;0,5056886
9;False;22;4;1;0,494418
9;False;23;5;0;0,4939148
9;False;24;3;2;0,4828229
9;False;25;4;1;0,4721254
9;False;26;5;0;0,4723738
9;False;27;4;1;0,4732774
9;False;28;5;0;0,4791292
9;False;29;5;0;0,4796054
9;False;30;3;2;0,4796756
9;False;31;4;1;0,4690408
9;False;32;5;0;0,4533234
9;False;33;5;1;0,4545093
9;False;34;4;1;0,4603642
9;False;35;5;0;0,4607071
9;False;36;5;0;0,4453859
9;False;37;5;0;0,4354085
9;False;38;4;1;0,4366688
9;False;39;5;0;0,4268907

