Participant ID;MR;Wavenumber;Blocked;Missed;Average Flow
7;True;0;4;1;0,8335634
7;True;1;5;0;0,8335634
7;True;2;5;0;0,8447403
7;True;3;5;0;0,8260226
7;True;4;4;1;0,798406
7;True;5;4;1;0,7806616
7;True;6;5;0;0,7751116
7;True;7;4;1;0,7493299
7;True;8;5;0;0,7523369
7;True;9;5;0;0,7274769
7;True;10;5;0;0,7225251
7;True;11;5;0;0,7068844
7;True;12;5;0;0,6833813
7;True;13;5;0;0,668359
7;True;14;5;0;0,6537029
7;True;15;5;0;0,6338561
7;True;16;5;0;0,619856
7;True;17;4;1;0,6059942
7;True;18;5;0;0,5859264
7;True;19;5;0;0,5730847
7;True;20;5;1;0,5717536
7;True;21;4;1;0,5600044
7;True;22;5;0;0,5475415
7;True;23;5;0;0,5459931
7;True;24;4;1;0,5337081
7;True;25;4;1;0,532903
7;True;26;4;2;0,515309
7;True;27;5;0;0,5039035
7;True;28;5;0;0,5041333
7;True;29;4;1;0,5205234
7;True;30;5;0;0,5197068
7;True;31;5;0;0,5079716
7;True;32;5;0;0,4909058
7;True;33;4;1;0,497061
7;True;34;5;0;0,4805086
7;True;35;5;0;0,4697467
7;True;36;5;0;0,4591706
7;True;37;4;1;0,4601261
7;True;38;4;1;0,4498761
7;True;39;5;0;0,4348573

