Participant ID;MR;Wavenumber;Blocked;Missed;Average Flow
20;False;0;5;0;0,833579
20;False;1;5;0;0,833579
20;False;2;5;0;0,8246298
20;False;3;5;0;0,806352
20;False;4;5;0;0,7795423
20;False;5;5;0;0,7653303
20;False;6;5;0;0,7418515
20;False;7;5;0;0,7253721
20;False;8;5;0;0,706637
20;False;9;5;0;0,6831572
20;False;10;5;0;0,6654381
20;False;11;5;0;0,6479926
20;False;12;5;0;0,6241406
20;False;13;5;0;0,6101561
20;False;14;5;0;0,5987826
20;False;15;5;0;0,5788164
20;False;16;5;0;0,565935
20;False;17;5;0;0,5490698
20;False;18;5;0;0,5369896
20;False;19;5;0;0,5248571
20;False;20;5;0;0,5072001
20;False;21;5;0;0,4958808
20;False;22;5;0;0,4836254
20;False;23;3;2;0,4728057
20;False;24;5;1;0,457565
20;False;25;5;0;0,4473748
20;False;26;5;0;0,4377805
20;False;27;5;0;0,4551061
20;False;28;5;0;0,4450931
20;False;29;5;0;0,4301929
20;False;30;5;0;0,4206492
20;False;31;5;0;0,4072139
20;False;32;5;0;0,3980508
20;False;33;3;2;0,3878149
20;False;34;4;1;0,3789928
20;False;35;5;0;0,366302
20;False;36;3;2;0,3583852
20;False;37;5;1;0,3503443
20;False;38;5;0;0,3690599
20;False;39;5;0;0,3718064

