Participant ID;MR;Wavenumber;Blocked;Missed;Average Flow
16;True;0;5;0;0,8332436
16;True;1;5;0;0,8332436
16;True;2;5;0;0,8237357
16;True;3;5;0;0,8024226
16;True;4;5;0;0,7756824
16;True;5;5;0;0,7612424
16;True;6;5;0;0,7440394
16;True;7;5;0;0,7197905
16;True;8;5;0;0,7004857
16;True;9;5;0;0,6773804
16;True;10;5;0;0,6599967
16;True;11;5;0;0,6451662
16;True;12;5;0;0,6256058
16;True;13;5;0;0,6115926
16;True;14;5;0;0,5979472
16;True;15;5;0;0,5780936
16;True;16;5;0;0,5649199
16;True;17;5;0;0,5498025
16;True;18;5;0;0,5279972
16;True;19;5;0;0,5161653
16;True;20;5;0;0,502175
16;True;21;5;0;0,4871996
16;True;22;5;0;0,4762275
16;True;23;5;1;0,4652814
16;True;24;5;0;0,4500386
16;True;25;5;0;0,4401618
16;True;26;5;0;0,4324494
16;True;27;5;0;0,4339594
16;True;28;5;0;0,4197081
16;True;29;5;0;0,4104405
16;True;30;5;0;0,4015844
16;True;31;5;0;0,3866347
16;True;32;5;0;0,3779837
16;True;33;5;0;0,3695282
16;True;34;5;0;0,3614096
16;True;35;5;0;0,3495491
16;True;36;4;2;0,3416927
16;True;37;5;0;0,3359575
16;True;38;5;0;0,3246096
16;True;39;5;0;0,3173816

