Participant ID;MR;Wavenumber;Blocked;Missed;Average Flow
23;False;0;5;0;0,8337701
23;False;1;5;0;0,8337701
23;False;2;5;0;0,8246759
23;False;3;5;0;0,8030072
23;False;4;5;0;0,7739208
23;False;5;5;0;0,7567201
23;False;6;5;0;0,7400795
23;False;7;4;1;0,7121791
23;False;8;5;0;0,6935449
23;False;9;4;1;0,6739476
23;False;10;5;0;0,677534
23;False;11;5;0;0,6561466
23;False;12;5;0;0,6521485
23;False;13;5;0;0,6376287
23;False;14;5;0;0,6164359
23;False;15;5;0;0,6005862
23;False;16;5;0;0,5871226
23;False;17;4;1;0,5674559
23;False;18;5;0;0,5546817
23;False;19;5;0;0,542414
23;False;20;5;0;0,5434669
23;False;21;5;0;0,5253031
23;False;22;5;0;0,5096288
23;False;23;5;0;0,4943243
23;False;24;5;0;0,4781871
23;False;25;5;0;0,4691163
23;False;26;5;0;0,4585189
23;False;27;5;0;0,4432112
23;False;28;5;0;0,4333738
23;False;29;4;1;0,423809
23;False;30;4;1;0,409757
23;False;31;5;0;0,4007564
23;False;32;5;0;0,3931425
23;False;33;4;1;0,384376
23;False;34;5;0;0,4028272
23;False;35;5;0;0,3896164
23;False;36;5;0;0,3809239
23;False;37;5;0;0,3835103
23;False;38;5;0;0,3748715
23;False;39;5;0;0,3651671

