Participant ID;MR;Wavenumber;Blocked;Missed;Average Flow
5;False;0;3;2;0,8403618
5;False;1;4;1;0,8403618
5;False;2;5;0;0,8629498
5;False;3;4;1;0,8441417
5;False;4;5;0;0,8335121
5;False;5;5;0;0,8061402
5;False;6;5;0;0,7994299
5;False;7;5;0;0,7810979
5;False;8;5;0;0,7551636
5;False;9;5;0;0,7382942
5;False;10;5;0;0,7226315
5;False;11;5;0;0,7014121
5;False;12;5;0;0,6860649
5;False;13;5;0;0,6655647
5;False;14;5;0;0,6498424
5;False;15;5;0;0,6354125
5;False;16;5;0;0,6146631
5;False;17;5;0;0,6011885
5;False;18;5;0;0,5876002
5;False;19;5;0;0,5682557
5;False;20;5;0;0,5558555
5;False;21;5;0;0,5434399
5;False;22;5;0;0,5254959
5;False;23;4;1;0,5132247
5;False;24;5;0;0,5017892
5;False;25;4;1;0,4850008
5;False;26;4;1;0,4744221
5;False;27;5;0;0,4790409
5;False;28;5;0;0,4629182
5;False;29;5;0;0,4654382
5;False;30;5;0;0,4674771
5;False;31;5;0;0,4572448
5;False;32;5;0;0,4422182
5;False;33;3;2;0,4322625
5;False;34;5;0;0,4233704
5;False;35;2;3;0,4122511
5;False;36;2;3;0,4031467
5;False;37;4;1;0,4189061
5;False;38;3;2;0,4094059
5;False;39;5;0;0,4267127

