Participant ID;MR;Wavenumber;Blocked;Missed;Average Flow
8;False;0;4;1;0,8337433
8;False;1;5;0;0,8337433
8;False;2;5;0;0,844707
8;False;3;4;1;0,8263992
8;False;4;5;0;0,7990558
8;False;5;3;2;0,7810035
8;False;6;5;0;0,7746931
8;False;7;5;0;0,768851
8;False;8;5;0;0,7718206
8;False;9;5;0;0,7462721
8;False;10;5;0;0,7297012
8;False;11;5;0;0,7138966
8;False;12;5;0;0,6902549
8;False;13;5;0;0,6749572
8;False;14;5;0;0,6600932
8;False;15;4;1;0,6380318
8;False;16;5;0;0,6239326
8;False;17;5;0;0,603207
8;False;18;5;0;0,6075554
8;False;19;5;0;0,5940998
8;False;20;5;0;0,5743607
8;False;21;4;1;0,5614501
8;False;22;5;0;0,5490823
8;False;23;5;0;0,5307365
8;False;24;5;0;0,5300401
8;False;25;4;1;0,5181311
8;False;26;5;0;0,5064378
8;False;27;5;0;0,4895799
8;False;28;4;1;0,4787226
8;False;29;5;0;0,4791954
8;False;30;4;1;0,468425
8;False;31;5;0;0,4527104
8;False;32;5;0;0,4533329
8;False;33;5;0;0,4434172
8;False;34;5;0;0,449561
8;False;35;3;2;0,4345167
8;False;36;3;2;0,4248783
8;False;37;4;1;0,4109496
8;False;38;4;2;0,4017822
8;False;39;5;1;0,4157406

