Participant ID;MR;Wavenumber;Blocked;Missed;Average Flow
18;True;0;5;1;0,8335277
18;True;1;4;1;0,8335277
18;True;2;5;0;0,845034
18;True;3;5;0;0,826372
18;True;4;5;0;0,8192478
18;True;5;5;0;0,8010298
18;True;6;5;0;0,7771001
18;True;7;4;2;0,7601476
18;True;8;5;0;0,7430483
18;True;9;5;0;0,7183495
18;True;10;5;0;0,7322111
18;True;11;5;0;0,7078638
18;True;12;5;0;0,694427
18;True;13;4;1;0,6710902
18;True;14;5;0;0,657433
18;True;15;5;0;0,642863
18;True;16;5;0;0,6337959
18;True;17;5;0;0,6126041
18;True;18;5;0;0,5988325
18;True;19;5;0;0,5854334
18;True;20;5;0;0,5676472
18;True;21;5;0;0,5567241
18;True;22;5;0;0,5444599
18;True;23;3;3;0,5270096
18;True;24;5;0;0,515238
18;True;25;5;0;0,5036992
18;True;26;5;0;0,487217
18;True;27;5;0;0,5041764
18;True;28;5;0;0,4880723
18;True;29;5;0;0,4772089
18;True;30;5;0;0,4665558
18;True;31;5;0;0,4487529
18;True;32;5;0;0,4388793
18;True;33;3;2;0,4291542
18;True;34;4;1;0,4148307
18;True;35;4;3;0,4056782
18;True;36;4;1;0,396647
18;True;37;5;0;0,396854
18;True;38;5;0;0,3993676
18;True;39;5;0;0,4323132

