Participant ID;MR;Wavenumber;Blocked;Missed;Average Flow
2;False;0;5;0;0,8332688
2;False;1;5;0;0,8332688
2;False;2;5;0;0,8237864
2;False;3;5;0;0,8055299
2;False;4;5;0;0,7762446
2;False;5;5;0;0,758432
2;False;6;5;0;0,7425764
2;False;7;5;1;0,7182432
2;False;8;5;0;0,7026278
2;False;9;5;0;0,6792885
2;False;10;5;0;0,6640316
2;False;11;5;0;0,6472292
2;False;12;5;0;0,6228101
2;False;13;5;0;0,6073142
2;False;14;5;0;0,5958548
2;False;15;5;0;0,5764089
2;False;16;5;0;0,5606786
2;False;17;5;0;0,5509666
2;False;18;5;0;0,5406432
2;False;19;5;0;0,5287204
2;False;20;5;0;0,5068027
2;False;21;5;0;0,4954561
2;False;22;5;0;0,4817968
2;False;23;4;1;0,4686247
2;False;24;4;1;0,4519868
2;False;25;5;0;0,4393639
2;False;26;5;0;0,4296949
2;False;27;5;0;0,4335362
2;False;28;5;0;0,4238646
2;False;29;5;1;0,4275427
2;False;30;5;0;0,4167154
2;False;31;5;0;0,3991517
2;False;32;5;0;0,3884161
2;False;33;4;1;0,3819095
2;False;34;5;0;0,3806967
2;False;35;5;0;0,3700347
2;False;36;5;0;0,3635477
2;False;37;4;2;0,3539681
2;False;38;5;2;0,3596404
2;False;39;4;1;0,3533631

