Participant ID;MR;Wavenumber;Blocked;Missed;Average Flow
29;False;0;5;0;0,8329
29;False;1;5;0;0,8329
29;False;2;5;0;0,8232509
29;False;3;5;0;0,8022755
29;False;4;5;0;0,7738792
29;False;5;5;0;0,7614567
29;False;6;5;0;0,7439806
29;False;7;5;0;0,7205109
29;False;8;5;1;0,7033141
29;False;9;5;0;0,679692
29;False;10;5;0;0,6645425
29;False;11;5;0;0,6605809
29;False;12;5;0;0,6483293
29;False;13;4;0;0,6267899
29;False;14;4;1;0,6129323
29;False;15;4;1;0,5994609
29;False;16;5;0;0,5864319
29;False;17;5;0;0,5675023
29;False;18;5;0;0,5732141
29;False;19;5;0;0,5700907
29;False;20;5;0;0,5573507
29;False;21;5;0;0,5381696
29;False;22;5;0;0,5264667
29;False;23;3;2;0,5090113
29;False;24;5;1;0,497449
29;False;25;5;0;0,4866907
29;False;26;5;0;0,4705665
29;False;27;4;1;0,4836517
29;False;28;5;0;0,4730741
29;False;29;5;0;0,4565315
29;False;30;5;0;0,4442023
29;False;31;3;2;0,451737
29;False;32;5;0;0,4366218
29;False;33;4;1;0,4267805
29;False;34;4;1;0,4139611
29;False;35;4;1;0,4317759
29;False;36;5;1;0,4238133
29;False;37;5;0;0,4261692
29;False;38;5;0;0,4289039
29;False;39;5;0;0,4281767

