Participant ID;MR;Wavenumber;Blocked;Missed;Average Flow
28;False;0;5;0;0,8338599
28;False;1;5;0;0,8338599
28;False;2;5;0;0,8244867
28;False;3;5;0;0,808989
28;False;4;5;0;0,7792922
28;False;5;5;0;0,7620879
28;False;6;5;0;0,7453842
28;False;7;5;0;0,7207383
28;False;8;5;0;0,7073083
28;False;9;5;0;0,6815992
28;False;10;5;0;0,6684912
28;False;11;5;0;0,6535031
28;False;12;5;0;0,6319142
28;False;13;5;0;0,6177839
28;False;14;5;0;0,6044542
28;False;15;5;0;0,5820988
28;False;16;5;0;0,5670884
28;False;17;5;0;0,5481349
28;False;18;5;0;0,5360258
28;False;19;5;0;0,5242718
28;False;20;5;0;0,5139505
28;False;21;5;0;0,4949421
28;False;22;5;0;0,4839085
28;False;23;5;0;0,4677588
28;False;24;5;0;0,4572333
28;False;25;5;0;0,4470583
28;False;26;5;1;0,4371144
28;False;27;5;0;0,4225085
28;False;28;5;0;0,4136409
28;False;29;5;0;0,4047624
28;False;30;5;0;0,3900124
28;False;31;5;0;0,381476
28;False;32;5;0;0,3741686
28;False;33;4;1;0,3658242
28;False;34;5;0;0,3534063
28;False;35;5;0;0,3455969
28;False;36;5;1;0,3379018
28;False;37;5;1;0,3288214
28;False;38;5;0;0,3362174
28;False;39;5;1;0,3287852

