Participant ID;MR;Wavenumber;Blocked;Missed;Average Flow
21;False;0;4;1;0,8335804
21;False;1;5;0;0,8335804
21;False;2;5;0;0,8484154
21;False;3;5;0;0,8205285
21;False;4;5;0;0,7990868
21;False;5;5;0;0,7729974
21;False;6;5;0;0,7556906
21;False;7;5;0;0,7407483
21;False;8;5;0;0,7162364
21;False;9;5;0;0,7011238
21;False;10;5;0;0,6755581
21;False;11;4;1;0,6581042
21;False;12;5;0;0,6423376
21;False;13;5;0;0,6219716
21;False;14;5;0;0,6241893
21;False;15;5;0;0,6070396
21;False;16;5;0;0,5875864
21;False;17;5;0;0,574547
21;False;18;5;0;0,5526569
21;False;19;5;0;0,5402519
21;False;20;5;0;0,5285459
21;False;21;4;1;0,5116443
21;False;22;5;0;0,4999089
21;False;23;5;0;0,4904173
21;False;24;5;0;0,4743719
21;False;25;4;1;0,4805063
21;False;26;5;0;0,4699677
21;False;27;5;0;0,4558349
21;False;28;4;1;0,4456035
21;False;29;5;0;0,446571
21;False;30;5;1;0,436602
21;False;31;5;0;0,4221216
21;False;32;5;0;0,4240271
21;False;33;1;4;0,4124097
21;False;34;3;2;0,4047069
21;False;35;5;0;0,3944669
21;False;36;5;0;0,3855389
21;False;37;5;0;0,3986502
21;False;38;5;0;0,4162098
21;False;39;5;0;0,433431

