Participant ID;MR;Wavenumber;Blocked;Missed;Average Flow
25;True;0;4;1;0,8333961
25;True;1;5;0;0,8333961
25;True;2;5;0;0,8445073
25;True;3;5;0;0,8162275
25;True;4;5;0;0,8018432
25;True;5;5;0;0,7774596
25;True;6;4;1;0,7600765
25;True;7;5;0;0,7457565
25;True;8;5;0;0,7197847
25;True;9;4;1;0,7143461
25;True;10;3;3;0,6983145
25;True;11;5;0;0,6749133
25;True;12;5;0;0,6788085
25;True;13;5;1;0,6981829
25;True;14;5;0;0,6852565
25;True;15;4;1;0,6625851
25;True;16;5;0;0,6577842
25;True;17;4;1;0,6433471
25;True;18;5;0;0,6435433
25;True;19;5;0;0,628922
25;True;20;5;0;0,6226677
25;True;21;5;0;0,6088545
25;True;22;4;1;0,5951864
25;True;23;4;1;0,5731221
25;True;24;5;0;0,5601829
25;True;25;5;0;0,5477681
25;True;26;5;0;0,5578602
25;True;27;5;0;0,5474077
25;True;28;4;1;0,5291499
25;True;29;5;0;0,5174038
25;True;30;5;0;0,5035841
25;True;31;5;0;0,4870329
25;True;32;5;0;0,4918653
25;True;33;3;2;0,4793392
25;True;34;5;0;0,4609064
25;True;35;5;0;0,4506533
25;True;36;5;0;0,4420386
25;True;37;4;1;0,4596188
25;True;38;5;1;0,4445353
25;True;39;5;0;0,4347362

