Participant ID;MR;Wavenumber;Blocked;Missed;Average Flow
14;False;0;5;0;0,833505
14;False;1;5;0;0,833505
14;False;2;5;0;0,8242716
14;False;3;5;0;0,8058653
14;False;4;5;0;0,7793965
14;False;5;5;0;0,7622077
14;False;6;5;0;0,7342412
14;False;7;5;0;0,7178
14;False;8;5;0;0,6991176
14;False;9;5;0;0,6760682
14;False;10;5;0;0,6611257
14;False;11;5;0;0,64652
14;False;12;5;0;0,6228341
14;False;13;5;1;0,6111653
14;False;14;5;0;0,5977798
14;False;15;5;0;0,5756454
14;False;16;5;0;0,581974
14;False;17;5;0;0,562418
14;False;18;5;0;0,5498027
14;False;19;5;0;0,5343728
14;False;20;5;0;0,514034
14;False;21;5;0;0,5024436
14;False;22;5;0;0,4908792
14;False;23;5;0;0,4726537
14;False;24;5;0;0,4624982
14;False;25;5;0;0,448604
14;False;26;5;0;0,4385016
14;False;27;5;0;0,4247933
14;False;28;5;0;0,4118444
14;False;29;5;0;0,4027653
14;False;30;5;0;0,3895705
14;False;31;5;0;0,3812799
14;False;32;5;0;0,3725515
14;False;33;5;0;0,3644928
14;False;34;5;0;0,352722
14;False;35;5;0;0,3448679
14;False;36;5;0;0,3366688
14;False;37;5;0;0,3249328
14;False;38;5;0;0,3188104
14;False;39;5;0;0,3115162

