Participant ID;MR;Wavenumber;Blocked;Missed;Average Flow
17;True;0;5;0;0,8336295
17;True;1;5;0;0,8336295
17;True;2;5;0;0,8243648
17;True;3;4;1;0,8059818
17;True;4;5;0;0,7787722
17;True;5;4;1;0,7608846
17;True;6;5;0;0,7637971
17;True;7;5;0;0,7385813
17;True;8;5;0;0,7414984
17;True;9;5;0;0,7170464
17;True;10;5;0;0,7010785
17;True;11;5;0;0,677804
17;True;12;5;0;0,6631398
17;True;13;5;0;0,6493283
17;True;14;5;0;0,6284806
17;True;15;5;0;0,6165058
17;True;16;5;0;0,6032265
17;True;17;5;0;0,5806333
17;True;18;5;0;0,5656382
17;True;19;4;1;0,553263
17;True;20;4;1;0,5364933
17;True;21;5;0;0,524493
17;True;22;5;0;0,512669
17;True;23;5;0;0,5252973
17;True;24;5;0;0,5058684
17;True;25;5;0;0,4944662
17;True;26;3;3;0,4783728
17;True;27;3;2;0,46922
17;True;28;4;2;0,4587611
17;True;29;5;0;0,4434497
17;True;30;5;0;0,4621195
17;True;31;2;3;0,4789713
17;True;32;5;0;0,495958
17;True;33;5;0;0,4794421
17;True;34;5;0;0,4633755
17;True;35;5;0;0,4906657
17;True;36;5;0;0,4798729
17;True;37;5;0;0,4637746
17;True;38;5;0;0,4540898
17;True;39;5;0;0,440547

