Participant ID;MR;Wavenumber;Blocked;Missed;Average Flow
18;False;0;5;0;0,8338538
18;False;1;5;0;0,8338538
18;False;2;5;0;0,8244357
18;False;3;5;0;0,8089685
18;False;4;5;0;0,7841913
18;False;5;5;0;0,7664308
18;False;6;5;0;0,741583
18;False;7;5;0;0,7248016
18;False;8;5;0;0,7086573
18;False;9;5;0;0,686093
18;False;10;5;0;0,6709582
18;False;11;5;0;0,6582603
18;False;12;5;0;0,6366324
18;False;13;5;0;0,6227228
18;False;14;5;0;0,6107335
18;False;15;5;0;0,590867
18;False;16;5;0;0,5792306
18;False;17;5;0;0,5577024
18;False;18;5;0;0,545545
18;False;19;5;0;0,5333271
18;False;20;5;0;0,5165204
18;False;21;5;0;0,50512
18;False;22;5;0;0,4939748
18;False;23;5;0;0,4777162
18;False;24;5;0;0,4687266
18;False;25;5;0;0,4564648
18;False;26;5;0;0,4415466
18;False;27;5;0;0,431694
18;False;28;5;0;0,4219979
18;False;29;5;0;0,4128278
18;False;30;5;0;0,4001959
18;False;31;5;0;0,3913803
18;False;32;5;0;0,3826642
18;False;33;5;0;0,3706102
18;False;34;5;0;0,3624316
18;False;35;5;0;0,3543346
18;False;36;5;0;0,3425775
18;False;37;5;0;0,3349088
18;False;38;5;0;0,3276651
18;False;39;5;0;0,320151

