Participant ID;MR;Wavenumber;Blocked;Missed;Average Flow
17;False;0;5;0;0,833994
17;False;1;5;0;0,833994
17;False;2;5;0;0,8247939
17;False;3;5;0;0,8063772
17;False;4;5;0;0,7796128
17;False;5;5;0;0,7618677
17;False;6;5;0;0,7454054
17;False;7;5;0;0,720606
17;False;8;5;0;0,7072585
17;False;9;5;0;0,6837087
17;False;10;5;0;0,6661606
17;False;11;5;0;0,6516424
17;False;12;5;0;0,6304894
17;False;13;5;0;0,6165299
17;False;14;5;0;0,6047581
17;False;15;5;0;0,5845675
17;False;16;5;0;0,5717642
17;False;17;5;0;0,5549687
17;False;18;5;0;0,542735
17;False;19;5;0;0,5305772
17;False;20;5;0;0,5109844
17;False;21;5;0;0,4978696
17;False;22;5;0;0,4888611
17;False;23;3;2;0,4725692
17;False;24;5;0;0,4620482
17;False;25;5;0;0,4500398
17;False;26;5;0;0,4400133
17;False;27;5;0;0,4575795
17;False;28;5;0;0,440392
17;False;29;5;0;0,4307099
17;False;30;5;0;0,4166245
17;False;31;5;0;0,4080226
17;False;32;5;0;0,3991294
17;False;33;5;0;0,3858477
17;False;34;5;0;0,3771197
17;False;35;5;0;0,3664877
17;False;36;5;0;0,3583802
17;False;37;5;0;0,346035
17;False;38;5;0;0,3370783
17;False;39;5;0;0,3302947

