Participant ID;MR;Wavenumber;Blocked;Missed;Average Flow
8;True;0;5;1;0,8335728
8;True;1;5;0;0,8335728
8;True;2;5;0;0,8242141
8;True;3;5;0;0,8054628
8;True;4;5;0;0,7876129
8;True;5;5;0;0,7615086
8;True;6;5;1;0,744504
8;True;7;4;1;0,7276525
8;True;8;5;0;0,70376
8;True;9;5;0;0,7070977
8;True;10;5;0;0,702318
8;True;11;5;0;0,686982
8;True;12;4;1;0,6719288
8;True;13;5;0;0,6499639
8;True;14;5;0;0,6351619
8;True;15;5;0;0,6321834
8;True;16;5;1;0,6112853
8;True;17;5;0;0,5977181
8;True;18;4;1;0,584401
8;True;19;5;0;0,5653895
8;True;20;5;0;0,5630651
8;True;21;5;0;0,5505617
8;True;22;5;1;0,5498603
8;True;23;5;0;0,5379227
8;True;24;4;1;0,5197976
8;True;25;5;0;0,5079156
8;True;26;5;0;0,5077267
8;True;27;4;1;0,5074624
8;True;28;5;0;0,4962237
8;True;29;4;1;0,4790713
8;True;30;5;0;0,4682449
8;True;31;5;0;0,4740795
8;True;32;5;0;0,4583939
8;True;33;5;1;0,4643605
8;True;34;5;0;0,4487929
8;True;35;4;1;0,4390148
8;True;36;4;1;0,4293131
8;True;37;4;1;0,4147205
8;True;38;5;0;0,4055293
8;True;39;5;0;0,4127102

